ProductId;LocalOrderCode;HasGraphicalItem;Description;Price;weight;UnitOfMeasure;Quantity;Accessory;;;;;;;;;;;;;;;;;
1SDA077420R1;1SDA077420R1;1;E2.2H-A 1200 Ekip Dip LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077421R1;1SDA077421R1;1;E2.2H-A 1200 Ekip Touch LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077422R1;1SDA077422R1;1;E2.2H-A 1200 Ekip Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077423R1;1SDA077423R1;1;E2.2H-A 1200 Ekip Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077424R1;1SDA077424R1;1;E2.2H-A 1200 Ekip G Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077425R1;1SDA077425R1;1;E2.2H-A 1200 Ekip Hi-Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077426R1;1SDA077426R1;1;E2.2H-A 1200 Ekip Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077427R1;1SDA077427R1;1;E2.2H-A 1200 Ekip G Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077428R1;1SDA077428R1;1;E2.2H-A 1600 Ekip Dip LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077429R1;1SDA077429R1;1;E2.2H-A 1600 Ekip Dip LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077430R1;1SDA077430R1;1;E2.2H-A 1600 Ekip Dip LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077431R1;1SDA077431R1;1;E2.2H-A 1600 Ekip Touch LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077432R1;1SDA077432R1;1;E2.2H-A 1600 Ekip Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077433R1;1SDA077433R1;1;E2.2H-A 1600 Ekip Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077434R1;1SDA077434R1;1;E2.2H-A 1600 Ekip G Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077435R1;1SDA077435R1;1;E2.2H-A 1600 Ekip Hi-Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077436R1;1SDA077436R1;1;E2.2H-A 1600 Ekip Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077437R1;1SDA077437R1;1;E2.2H-A 1600 Ekip G Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077438R1;1SDA077438R1;1;E2.2H-A 2000 Ekip Dip LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077439R1;1SDA077439R1;1;E2.2H-A 2000 Ekip Dip LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077440R1;1SDA077440R1;1;E2.2H-A 2000 Ekip Dip LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077441R1;1SDA077441R1;1;E2.2H-A 2000 Ekip Touch LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077442R1;1SDA077442R1;1;E2.2H-A 2000 Ekip Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077443R1;1SDA077443R1;1;E2.2H-A 2000 Ekip Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077444R1;1SDA077444R1;1;E2.2H-A 2000 Ekip G Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077445R1;1SDA077445R1;1;E2.2H-A 2000 Ekip Hi-Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077446R1;1SDA077446R1;1;E2.2H-A 2000 Ekip Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077447R1;1SDA077447R1;1;E2.2H-A 2000 Ekip G Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077448R1;1SDA077448R1;1;E2.2N-A 1600 Ekip Dip LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077449R1;1SDA077449R1;1;E2.2N-A 1600 Ekip Dip LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077450R1;1SDA077450R1;1;E2.2N-A 1600 Ekip Dip LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077451R1;1SDA077451R1;1;E2.2N-A 1600 Ekip Touch LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077452R1;1SDA077452R1;1;E2.2N-A 1600 Ekip Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077453R1;1SDA077453R1;1;E2.2N-A 1600 Ekip Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077454R1;1SDA077454R1;1;E2.2N-A 1600 Ekip G Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077455R1;1SDA077455R1;1;E2.2N-A 1600 Ekip Hi-Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077456R1;1SDA077456R1;1;E2.2N-A 1600 Ekip Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077457R1;1SDA077457R1;1;E2.2N-A 1600 Ekip G Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077458R1;1SDA077458R1;1;E2.2N-A 2000 Ekip Dip LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077459R1;1SDA077459R1;1;E2.2N-A 2000 Ekip Dip LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077460R1;1SDA077460R1;1;E2.2N-A 2000 Ekip Dip LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077461R1;1SDA077461R1;1;E2.2N-A 2000 Ekip Touch LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077462R1;1SDA077462R1;1;E2.2N-A 2000 Ekip Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077463R1;1SDA077463R1;1;E2.2N-A 2000 Ekip Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077464R1;1SDA077464R1;1;E2.2N-A 2000 Ekip G Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077465R1;1SDA077465R1;1;E2.2N-A 2000 Ekip Hi-Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077466R1;1SDA077466R1;1;E2.2N-A 2000 Ekip Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077467R1;1SDA077467R1;1;E2.2N-A 2000 Ekip G Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077468R1;1SDA077468R1;1;E2.2S-A 800 Ekip Dip LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077469R1;1SDA077469R1;1;E2.2S-A 800 Ekip Dip LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077470R1;1SDA077470R1;1;E2.2S-A 800 Ekip Dip LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077471R1;1SDA077471R1;1;E2.2S-A 800 Ekip Touch LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077472R1;1SDA077472R1;1;E2.2S-A 800 Ekip Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077473R1;1SDA077473R1;1;E2.2S-A 800 Ekip Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077474R1;1SDA077474R1;1;E2.2S-A 800 Ekip G Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077475R1;1SDA077475R1;1;E2.2S-A 800 Ekip Hi-Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077476R1;1SDA077476R1;1;E2.2S-A 800 Ekip Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077477R1;1SDA077477R1;1;E2.2S-A 800 Ekip G Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077478R1;1SDA077478R1;1;E2.2S-A 1200 Ekip Dip LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077479R1;1SDA077479R1;1;E2.2S-A 1200 Ekip Dip LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077480R1;1SDA077480R1;1;E2.2S-A 1200 Ekip Dip LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077481R1;1SDA077481R1;1;E2.2S-A 1200 Ekip Touch LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077482R1;1SDA077482R1;1;E2.2S-A 1200 Ekip Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077483R1;1SDA077483R1;1;E2.2S-A 1200 Ekip Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077484R1;1SDA077484R1;1;E2.2S-A 1200 Ekip G Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077485R1;1SDA077485R1;1;E2.2S-A 1200 Ekip Hi-Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077486R1;1SDA077486R1;1;E2.2S-A 1200 Ekip Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077487R1;1SDA077487R1;1;E2.2S-A 1200 Ekip G Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077488R1;1SDA077488R1;1;E2.2S-A 1600 Ekip Dip LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077489R1;1SDA077489R1;1;E2.2S-A 1600 Ekip Dip LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077490R1;1SDA077490R1;1;E2.2S-A 1600 Ekip Dip LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077491R1;1SDA077491R1;1;E2.2S-A 1600 Ekip Touch LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077492R1;1SDA077492R1;1;E2.2S-A 1600 Ekip Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077493R1;1SDA077493R1;1;E2.2S-A 1600 Ekip Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077494R1;1SDA077494R1;1;E2.2S-A 1600 Ekip G Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077495R1;1SDA077495R1;1;E2.2S-A 1600 Ekip Hi-Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077496R1;1SDA077496R1;1;E2.2S-A 1600 Ekip Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077497R1;1SDA077497R1;1;E2.2S-A 1600 Ekip G Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077498R1;1SDA077498R1;1;E2.2S-A 2000 Ekip Dip LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077499R1;1SDA077499R1;1;E2.2S-A 2000 Ekip Dip LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077500R1;1SDA077500R1;1;E2.2S-A 2000 Ekip Dip LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077501R1;1SDA077501R1;1;E2.2S-A 2000 Ekip Touch LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077502R1;1SDA077502R1;1;E2.2S-A 2000 Ekip Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077503R1;1SDA077503R1;1;E2.2S-A 2000 Ekip Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077504R1;1SDA077504R1;1;E2.2S-A 2000 Ekip G Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077505R1;1SDA077505R1;1;E2.2S-A 2000 Ekip Hi-Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077506R1;1SDA077506R1;1;E2.2S-A 2000 Ekip Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077507R1;1SDA077507R1;1;E2.2S-A 2000 Ekip G Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077508R1;1SDA077508R1;1;E2.2V-A 250 Ekip Dip LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077509R1;1SDA077509R1;1;E2.2V-A 250 Ekip Dip LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077510R1;1SDA077510R1;1;E2.2V-A 250 Ekip Dip LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077511R1;1SDA077511R1;1;E2.2V-A 250 Ekip Touch LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077512R1;1SDA077512R1;1;E2.2V-A 250 Ekip Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077513R1;1SDA077513R1;1;E2.2V-A 250 Ekip Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077514R1;1SDA077514R1;1;E2.2V-A 250 Ekip G Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077515R1;1SDA077515R1;1;E2.2V-A 250 Ekip Hi-Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077516R1;1SDA077516R1;1;E2.2V-A 250 Ekip Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077517R1;1SDA077517R1;1;E2.2V-A 250 Ekip G Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077518R1;1SDA077518R1;1;E2.2V-A 400 Ekip Dip LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077519R1;1SDA077519R1;1;E2.2V-A 400 Ekip Dip LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077520R1;1SDA077520R1;1;E2.2V-A 400 Ekip Dip LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077521R1;1SDA077521R1;1;E2.2V-A 400 Ekip Touch LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077522R1;1SDA077522R1;1;E2.2V-A 400 Ekip Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077523R1;1SDA077523R1;1;E2.2V-A 400 Ekip Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077524R1;1SDA077524R1;1;E2.2V-A 400 Ekip G Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077525R1;1SDA077525R1;1;E2.2V-A 400 Ekip Hi-Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077526R1;1SDA077526R1;1;E2.2V-A 400 Ekip Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077527R1;1SDA077527R1;1;E2.2V-A 400 Ekip G Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077528R1;1SDA077528R1;1;E2.2V-A 800 Ekip Dip LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077529R1;1SDA077529R1;1;E2.2V-A 800 Ekip Dip LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077530R1;1SDA077530R1;1;E2.2V-A 800 Ekip Dip LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077531R1;1SDA077531R1;1;E2.2V-A 800 Ekip Touch LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077532R1;1SDA077532R1;1;E2.2V-A 800 Ekip Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077533R1;1SDA077533R1;1;E2.2V-A 800 Ekip Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077534R1;1SDA077534R1;1;E2.2V-A 800 Ekip G Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077535R1;1SDA077535R1;1;E2.2V-A 800 Ekip Hi-Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077536R1;1SDA077536R1;1;E2.2V-A 800 Ekip Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077537R1;1SDA077537R1;1;E2.2V-A 800 Ekip G Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077538R1;1SDA077538R1;1;E2.2V-A 1200 Ekip Dip LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077539R1;1SDA077539R1;1;E2.2V-A 1200 Ekip Dip LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077540R1;1SDA077540R1;1;E2.2V-A 1200 Ekip Dip LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077541R1;1SDA077541R1;1;E2.2V-A 1200 Ekip Touch LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077542R1;1SDA077542R1;1;E2.2V-A 1200 Ekip Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077543R1;1SDA077543R1;1;E2.2V-A 1200 Ekip Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077544R1;1SDA077544R1;1;E2.2V-A 1200 Ekip G Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077545R1;1SDA077545R1;1;E2.2V-A 1200 Ekip Hi-Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077546R1;1SDA077546R1;1;E2.2V-A 1200 Ekip Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077547R1;1SDA077547R1;1;E2.2V-A 1200 Ekip G Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077548R1;1SDA077548R1;1;E2.2V-A 1600 Ekip Dip LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077549R1;1SDA077549R1;1;E2.2V-A 1600 Ekip Dip LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077550R1;1SDA077550R1;1;E2.2V-A 1600 Ekip Dip LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077551R1;1SDA077551R1;1;E2.2V-A 1600 Ekip Touch LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077552R1;1SDA077552R1;1;E2.2V-A 1600 Ekip Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077553R1;1SDA077553R1;1;E2.2V-A 1600 Ekip Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077554R1;1SDA077554R1;1;E2.2V-A 1600 Ekip G Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077555R1;1SDA077555R1;1;E2.2V-A 1600 Ekip Hi-Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077556R1;1SDA077556R1;1;E2.2V-A 1600 Ekip Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077557R1;1SDA077557R1;1;E2.2V-A 1600 Ekip G Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077558R1;1SDA077558R1;1;E2.2V-A 2000 Ekip Dip LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077559R1;1SDA077559R1;1;E2.2V-A 2000 Ekip Dip LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077560R1;1SDA077560R1;1;E2.2V-A 2000 Ekip Dip LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077561R1;1SDA077561R1;1;E2.2V-A 2000 Ekip Touch LI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077562R1;1SDA077562R1;1;E2.2V-A 2000 Ekip Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077563R1;1SDA077563R1;1;E2.2V-A 2000 Ekip Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077564R1;1SDA077564R1;1;E2.2V-A 2000 Ekip G Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077565R1;1SDA077565R1;1;E2.2V-A 2000 Ekip Hi-Touch LSI 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077566R1;1SDA077566R1;1;E2.2V-A 2000 Ekip Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077567R1;1SDA077567R1;1;E2.2V-A 2000 Ekip G Hi-Touch LSIG 4p F HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077568R1;1SDA077568R1;1;E2.2B-A 1600 Ekip Dip LI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077569R1;1SDA077569R1;1;E2.2B-A 1600 Ekip Dip LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077570R1;1SDA077570R1;1;E2.2B-A 1600 Ekip Dip LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077571R1;1SDA077571R1;1;E2.2B-A 1600 Ekip Touch LI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077572R1;1SDA077572R1;1;E2.2B-A 1600 Ekip Touch LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077573R1;1SDA077573R1;1;E2.2B-A 1600 Ekip Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077574R1;1SDA077574R1;1;E2.2B-A 1600 Ekip G Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077575R1;1SDA077575R1;1;E2.2B-A 1600 Ekip Hi-Touch LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077576R1;1SDA077576R1;1;E2.2B-A 1600 Ekip Hi-Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077577R1;1SDA077577R1;1;E2.2B-A 1600 Ekip G Hi-Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077578R1;1SDA077578R1;1;E2.2H-A 800 Ekip Dip LI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077579R1;1SDA077579R1;1;E2.2H-A 800 Ekip Dip LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077580R1;1SDA077580R1;1;E2.2H-A 800 Ekip Dip LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077581R1;1SDA077581R1;1;E2.2H-A 800 Ekip Touch LI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077582R1;1SDA077582R1;1;E2.2H-A 800 Ekip Touch LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077583R1;1SDA077583R1;1;E2.2H-A 800 Ekip Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077584R1;1SDA077584R1;1;E2.2H-A 800 Ekip G Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077585R1;1SDA077585R1;1;E2.2H-A 800 Ekip Hi-Touch LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077586R1;1SDA077586R1;1;E2.2H-A 800 Ekip Hi-Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077587R1;1SDA077587R1;1;E2.2H-A 800 Ekip G Hi-Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077588R1;1SDA077588R1;1;E2.2H-A 1200 Ekip Dip LI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077589R1;1SDA077589R1;1;E2.2H-A 1200 Ekip Dip LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077590R1;1SDA077590R1;1;E2.2H-A 1200 Ekip Dip LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077591R1;1SDA077591R1;1;E2.2H-A 1200 Ekip Touch LI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077592R1;1SDA077592R1;1;E2.2H-A 1200 Ekip Touch LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077593R1;1SDA077593R1;1;E2.2H-A 1200 Ekip Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077594R1;1SDA077594R1;1;E2.2H-A 1200 Ekip G Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077595R1;1SDA077595R1;1;E2.2H-A 1200 Ekip Hi-Touch LSI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077596R1;1SDA077596R1;1;E2.2H-A 1200 Ekip Hi-Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077597R1;1SDA077597R1;1;E2.2H-A 1200 Ekip G Hi-Touch LSIG 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA077598R1;1SDA077598R1;1;E2.2H-A 1600 Ekip Dip LI 3p WMP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
